0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0,0.1,0.15,0.3,0.35,0.45,0.55,0.65,0.75,0.85,1
0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,,
0.05,0.15,0.2,0.3,0.4,0.5,0.65,0.75,0.85,0.95,
0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,,,
0.05,0.15,0.25,0.35,0.45,0.55,0.6,0.7,0.8,0.9,1
0,0.1,0.2,0.45,0.55,0.65,0.75,0.85,0.95,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.75,0.85,0.95
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0,0.1,0.15,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.9,0.95,
0.45,0.55,0.65,0.75,0.85,0.95,,,,,
0.05,0.15,0.2,0.35,0.45,0.55,0.65,0.75,0.8,0.9,1
0.05,0.2,0.3,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.35,0.45,0.55,0.65,0.75,0.85,0.95,,,,
0.1,0.25,0.35,0.4,0.5,0.6,0.7,0.8,0.9,1,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.45,0.6,0.65,0.75,0.85,0.95,,,,,
0,0.1,0.2,0.45,0.5,0.65,0.8,0.85,0.95,,
0.6,0.7,0.8,0.9,1,,,,,,
0.05,0.15,0.25,0.35,0.45,0.55,0.7,0.75,0.85,0.95,
0.05,0.15,0.3,0.35,0.45,0.55,0.65,0.8,0.95,,
0.15,0.25,0.35,0.4,0.55,0.6,0.7,0.8,0.9,1,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.05,0.1,0.25,0.35,0.45,0.5,0.65,0.75,0.8,0.9,1
0.1,0.2,0.6,0.75,0.8,0.9,1,,,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.8,0.9,1,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0,0.1,0.2,0.3,0.4,0.5,0.65,0.75,0.85,0.95,
0.4,0.5,0.6,0.65,0.8,0.9,1,,,,
0.05,0.15,0.2,0.3,0.4,0.5,0.6,0.75,0.8,0.9,1
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,1
0.65,0.75,0.95,,,,,,,,
0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,,,
0,0.1,0.25,0.3,0.45,0.55,0.6,0.75,0.85,0.95,
0.65,0.75,0.85,1,,,,,,,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.7,0.85,0.95,,,,,,,,
0.8,0.9,0.95,,,,,,,,
0.35,0.5,0.55,0.65,0.75,0.85,0.95,1,,,
0.75,0.85,0.95,,,,,,,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.25,0.4,0.45,0.55,0.65,0.75,0.85,0.95,,,
0,0.1,0.2,0.3,0.4,0.5,0.65,0.8,0.9,1,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.9,0.95,
0.4,0.55,0.7,0.85,0.95,1,,,,,
0.35,0.4,0.55,0.65,0.75,0.85,0.95,,,,
0.05,0.15,0.25,0.3,0.45,0.55,0.6,0.75,0.85,0.95,
0.55,0.65,0.75,0.85,,,,,,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0,0.2,0.3,0.4,0.5,0.6,0.7,0.85,1,,
0.05,0.1,0.25,0.35,0.4,0.5,0.6,0.7,0.85,0.95,1
0,0.15,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.5,0.6,0.7,0.8,0.9,1,,,,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.05,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,,
0,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.9,1
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,1,
0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.7,0.8,0.9,1,,,,,,,
0.15,0.3,0.45,0.55,0.65,0.75,0.85,0.95,,,
0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.05,0.15,0.25,0.35,0.45,0.5,0.65,0.75,0.85,0.95,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.2,0.3,0.45,0.5,0.6,0.7,0.8,0.9,1,,
0,0.1,0.2,0.35,0.6,0.75,0.85,0.95,,,
0.65,0.75,0.85,0.95,,,,,,,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.05,0.15,0.25,0.35,0.45,0.6,0.7,0.8,0.9,1,
0.05,0.15,0.2,0.3,0.4,0.5,0.65,0.75,0.85,1,
0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,,,
0.6,0.75,0.85,0.95,,,,,,,
0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,,
0.1,0.2,0.25,0.4,0.45,0.55,0.95,,,,
0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,1,,
0.05,0.2,0.45,0.65,0.75,0.85,0.95,,,,
0.3,0.55,0.7,0.9,1,,,,,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.7,0.85,1,,,,,,,,
0.1,0.25,0.35,0.45,0.55,0.65,0.75,0.8,0.95,,
0.6,0.7,0.8,0.9,1,,,,,,
0,0.1,0.2,0.3,0.35,0.5,0.6,0.7,0.8,0.9,1
0.6,0.7,0.8,0.9,0.95,,,,,,
0,0.2,0.7,0.8,0.9,1,,,,,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.85,0.95,,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.8,0.9,1
0,0.15,0.25,0.3,0.4,0.5,0.65,0.75,0.85,0.95,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,
0.1,0.25,0.35,0.45,0.55,0.65,0.75,0.8,0.9,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.95,1
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.9,1,
0.55,0.65,0.75,0.85,0.95,,,,,,
0,0.1,0.2,0.3,0.4,0.5,0.65,0.75,0.85,0.95,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,
0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,,,
0.45,0.55,0.65,0.75,0.85,0.95,,,,,
0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,,,
0.75,0.85,0.95,,,,,,,,
0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,,,
0,0.15,0.2,0.35,0.4,0.5,0.65,0.75,0.85,0.95,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.75,0.85,0.95
0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,
0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.9,,
0.6,0.75,0.8,0.9,,,,,,,
0.05,0.15,0.25,0.45,0.55,0.7,0.8,0.95,,,
0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.85,0.95,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.1,0.15,0.25,0.4,0.45,0.55,0.65,0.75,0.85,0.95,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,1,
0,0.1,0.2,0.3,0.4,0.5,0.55,0.65,0.75,0.85,0.95
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.95,
0.1,0.25,0.3,0.4,0.5,0.6,0.7,0.8,0.95,1,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.05,0.15,0.25,0.35,0.45,0.55,0.7,0.75,0.85,0.95,
0.55,0.7,0.75,0.85,0.95,,,,,,
0.45,0.55,0.65,0.75,0.85,0.95,,,,,
0,0.15,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.1,0.2,0.35,0.4,0.5,0.6,0.7,0.8,0.9,1,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.7,0.8,0.9,1
0.1,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,,
0.05,0.15,0.25,0.35,0.55,0.7,0.85,,,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,,,
0,0.1,0.2,0.3,0.4,0.5,0.65,0.75,0.85,0.95,
0,0.05,0.65,0.8,0.95,,,,,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.05,0.1,0.25,0.35,0.4,0.5,0.65,0.7,0.85,0.95,
0.45,0.55,0.65,0.75,0.85,0.95,,,,,
0,0.15,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,
0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,,
0.05,0.15,0.25,0.3,0.45,0.55,0.7,0.75,0.85,0.95,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,1,
0.45,0.55,0.65,0.75,0.85,0.95,,,,,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.8,0.9,1,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0,0.1,0.2,0.3,0.4,0.5,0.65,0.75,0.85,0.95,
0,0.1,0.2,0.25,0.35,0.5,0.55,0.7,0.8,0.9,1
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.05,0.15,0.25,0.35,0.45,0.65,0.75,0.85,0.95,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.95,
0.55,0.65,0.75,0.85,0.95,,,,,,
0.15,0.25,0.35,0.4,0.55,0.6,0.75,0.8,0.9,1,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.85,1
0,0.15,0.3,0.45,0.5,0.6,0.7,0.8,0.95,1,
0.4,0.5,0.6,0.7,0.8,0.9,1,,,,
0.15,0.25,0.35,0.45,0.55,0.7,0.75,0.85,0.95,,
0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,
0.15,0.2,0.35,0.45,0.55,0.65,0.75,0.85,0.95,,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0,0.1,0.2,0.3,0.4,0.5,0.65,0.75,0.85,0.95,
0.65,0.75,0.85,1,,,,,,,
0.05,0.2,0.25,0.35,0.45,0.55,0.65,0.75,0.85,1,
0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,,,
0.05,0.15,0.3,0.35,0.65,,,,,,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.85,0.95
0.1,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0,0.1,0.2,0.25,0.4,0.5,0.6,0.7,0.8,1,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.4,0.55,0.65,0.7,0.8,0.9,1,,,,
0,0.15,0.25,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.05,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,
0,0.1,0.2,0.25,0.35,0.45,0.6,0.7,0.8,0.9,0.95
0,0.1,0.2,0.3,0.4,0.5,0.6,1,,,
0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,
0.05,0.15,0.25,0.35,0.45,0.55,0.7,0.8,0.9,1,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.45,0.65,0.75,0.9,1,,,,,,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.75,0.85,1
0.05,0.15,0.25,0.3,0.45,0.55,0.65,0.8,0.9,1,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.05,0.15,0.25,0.3,0.45,0.5,0.6,0.75,0.85,0.9,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.05,0.1,0.25,0.3,0.4,0.55,0.65,0.7,0.8,0.95,1
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0,0.25,0.3,0.45,0.5,0.6,0.7,0.85,0.95,,
0,0.1,0.2,0.3,0.35,0.45,0.55,0.65,0.75,0.85,0.95
0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,,
0.05,0.15,0.25,0.35,0.45,0.55,0.6,0.7,0.8,0.95,
0.1,0.2,0.25,0.4,0.5,0.55,0.65,0.75,0.85,0.95,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.45,0.55,0.65,0.8,0.85,0.95,,,,,
0.25,0.3,0.45,0.5,0.6,0.7,0.85,0.9,1,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.1,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.05,0.15,0.2,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.8,0.9,1,,,,,,,,
0.6,0.7,0.8,0.9,1,,,,,,
0.1,0.2,0.3,0.4,0.7,0.8,0.9,1,,,
0,0.2,0.3,0.4,0.5,0.7,0.8,0.9,1,,
0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,,
0.05,0.15,0.25,0.35,0.4,0.5,0.6,0.7,0.8,0.95,
0.6,0.7,0.8,0.9,1,,,,,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,1,
0,0.1,0.2,0.25,0.4,0.5,0.55,0.65,0.75,0.9,1
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.8,0.9,1,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.7,0.8,0.95,1
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.9,1,
0.35,0.55,0.65,0.75,0.85,0.95,,,,,
0,0.1,0.2,0.25,0.4,0.5,0.55,0.7,0.75,0.9,1
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.55,0.65,0.75,0.85,0.95,,,,,,
0.05,0.15,0.25,0.3,0.45,0.55,0.6,0.7,0.8,0.9,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0,0.1,0.2,0.3,0.4,0.5,0.65,0.75,0.85,0.95,
0.75,0.85,0.95,,,,,,,,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.7,0.8,0.9,1,,,,,,,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0,0.1,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95
0,0.1,0.2,0.3,0.4,0.5,0.6,0.75,0.85,,
0,0.1,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,1
0.1,0.2,0.3,0.35,0.45,0.55,0.7,0.85,0.95,,
0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,,,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0,0.1,0.15,0.25,0.35,0.45,0.55,0.65,0.8,0.9,1
0.75,0.85,0.95,,,,,,,,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.9,1,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,,
0.1,0.2,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.35,0.45,0.55,0.65,0.75,0.85,0.95,,,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.9,1,
0.1,0.2,0.3,0.4,0.55,0.6,0.7,0.9,1,,
0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.85,0.95,
0.2,0.3,0.4,0.5,0.6,0.75,0.8,0.9,,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.8,0.9,1,
0,0.15,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.05,0.15,0.25,0.3,0.45,0.55,0.65,0.75,0.85,0.95,
0.15,0.25,0.4,0.65,0.75,0.85,0.95,,,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.85,0.95
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0,0.1,0.2,0.3,0.4,0.5,0.65,0.75,0.85,0.95,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.8,0.85,1,
0,0.1,0.2,0.3,0.4,0.45,0.6,0.7,0.8,0.9,1
0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.05,0.15,0.25,0.35,0.4,0.6,0.95,,,,
0.4,0.5,0.6,0.7,0.8,0.9,1,,,,
0.05,0.2,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.6,0.7,0.8,0.9,1,,,,,,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.8,0.9,1,
0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,
0.45,0.55,0.65,0.75,0.85,0.95,,,,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.05,0.15,0.25,0.3,0.45,0.55,0.65,0.7,0.8,0.9,1
0.4,0.5,0.6,0.7,0.8,0.9,1,,,,
0.05,0.15,0.25,0.35,0.4,0.55,0.65,0.8,0.85,0.95,
0.45,0.55,0.65,0.75,0.85,0.95,,,,,
0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.9,,
0,0.05,0.15,0.25,0.35,0.45,0.55,0.7,0.8,0.9,1
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0,0.15,0.25,0.35,0.5,0.55,0.65,0.8,0.9,1,
0.05,0.15,0.25,0.35,0.5,0.55,0.65,0.8,0.9,1,
0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,,,
0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,,
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.75,0.9,1
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.85,0.95,
0.05,0.15,0.85,1,,,,,,,
0.05,0.15,0.25,0.4,0.45,0.55,0.65,0.75,0.9,0.95,
0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,1,,
0,0.1,0.25,0.35,0.45,0.55,0.65,0.7,0.85,0.95,1
